time,x-axis,y-axis,z-axis
19.62 , 1.53 , -11.34 , 1.3800000000000001
19.68 , 5.36 , -7.51 , -0.15
19.740000000000002 , 3.06 , -7.3500000000000005 , 3.52
19.8 , 3.37 , -9.19 , 1.99
19.862000000000002 , 4.75 , -8.43 , 1.07
19.92 , 3.52 , -8.27 , -0.15
19.98 , 3.52 , -7.51 , -0.31
20.04 , 2.6 , -8.43 , -0.61
20.1 , 3.83 , -8.43 , -1.23
20.16 , 3.06 , -8.43 , -1.99
20.22 , 4.14 , -8.120000000000001 , -1.3800000000000001
20.28 , 3.83 , -7.66 , 0.15
20.34 , 3.37 , -8.43 , -1.23
20.400000000000002 , 3.06 , -7.97 , -0.15
20.46 , 3.52 , -8.43 , -0.77
20.52 , 3.52 , -9.35 , -1.3800000000000001
20.580000000000002 , 1.84 , -9.040000000000001 , 0.31
20.64 , 3.52 , -8.58 , 0.77
20.7 , 3.68 , -8.58 , 0.92
20.76 , 2.91 , -8.43 , 0.15
20.82 , 3.22 , -7.8100000000000005 , 1.07
20.882 , 3.06 , -8.120000000000001 , 1.07
20.94 , 3.52 , -9.81 , 1.53
21.0 , 1.99 , -8.89 , 0.77
21.06 , 3.52 , -8.89 , -0.61
21.12 , 3.22 , -8.73 , 1.23
21.182000000000002 , 2.91 , -8.43 , -0.31
21.240000000000002 , 3.68 , -12.11 , 2.91
21.3 , 2.7600000000000002 , -7.05 , 0.46
21.36 , 2.45 , -10.42 , -2.7600000000000002
21.42 , 2.15 , -9.040000000000001 , -2.6
21.48 , 1.99 , -11.950000000000001 , 0.31
21.54 , 2.6 , -9.81 , 0.77
21.6 , 0.46 , -13.64 , 1.3800000000000001
21.66 , 2.91 , -10.42 , 2.15
21.72 , 1.07 , -7.3500000000000005 , 2.15
21.78 , -1.3800000000000001 , -8.73 , 0.15
21.84 , -4.14 , -7.2 , 1.53
21.900000000000002 , -3.52 , -7.2 , 0.77
21.96 , -2.3000000000000003 , -7.05 , -0.61
22.02 , -1.07 , -8.120000000000001 , -1.53
22.080000000000002 , -3.98 , -8.89 , 1.53
22.14 , -5.36 , -7.97 , 5.67
22.2 , -7.3500000000000005 , -5.5200000000000005 , 7.05
22.26 , -3.83 , -2.6 , 7.8100000000000005
22.32 , -6.74 , -4.14 , 9.5
22.38 , -5.0600000000000005 , -3.98 , 10.42
22.44 , -4.14 , -3.83 , 9.81
22.5 , -3.68 , -3.68 , 8.27
22.56 , -1.23 , -0.46 , 9.040000000000001
22.62 , -4.6000000000000005 , -2.7600000000000002 , 6.9
22.68 , -2.45 , 1.07 , 7.8100000000000005
22.740000000000002 , -5.98 , -1.53 , 7.05
22.8 , -3.83 , 2.45 , 9.65
22.86 , -4.29 , 0.46 , 5.21
22.92 , -4.29 , 5.21 , 6.28
22.98 , -1.99 , 4.29 , 7.97
23.04 , -0.92 , 5.67 , 8.120000000000001
23.1 , -1.53 , 4.6000000000000005 , 6.59
23.16 , -1.53 , 5.0600000000000005 , 1.99
23.22 , -0.77 , 5.36 , 7.51
23.28 , -1.3800000000000001 , 6.59 , 6.44
23.34 , -0.31 , 4.75 , 6.59
23.400000000000002 , -0.77 , 6.28 , 7.66
23.46 , -1.3800000000000001 , 5.82 , 6.9
23.52 , -0.92 , 6.13 , 7.97
23.580000000000002 , -1.53 , 6.59 , 6.44
23.64 , -0.77 , 6.13 , 7.8100000000000005
23.7 , -1.3800000000000001 , 6.13 , 7.05
23.76 , -1.3800000000000001 , 6.13 , 7.05
23.82 , -0.61 , 6.28 , 6.9
23.88 , -0.46 , 6.9 , 7.2
23.94 , -0.61 , 6.74 , 7.51
24.0 , -0.77 , 6.59 , 7.2
24.060000000000002 , -0.15 , 6.59 , 7.66
24.122 , -0.61 , 6.59 , 7.05
24.18 , -0.92 , 6.59 , 6.74
24.240000000000002 , -0.46 , 6.59 , 7.97
24.3 , -0.61 , 6.44 , 6.59
24.36 , -0.31 , 6.44 , 6.74
24.42 , -0.31 , 6.59 , 6.74
24.48 , 0.15 , 5.98 , 7.66
24.54 , -0.15 , 6.44 , 7.8100000000000005
24.6 , -0.31 , 6.44 , 7.51
24.663 , -0.31 , 6.44 , 7.51
24.72 , -0.46 , 6.59 , 7.3500000000000005
24.78 , -0.15 , 6.13 , 7.51
24.84 , -0.46 , 5.98 , 7.66
24.900000000000002 , -0.92 , 6.59 , 7.2
24.96 , -0.92 , 5.98 , 7.2
25.02 , -0.92 , 6.13 , 7.66
25.081 , -0.31 , 6.28 , 7.51
25.14 , -0.31 , 6.13 , 7.8100000000000005
25.2 , -0.61 , 6.44 , 7.2
25.26 , -0.31 , 6.9 , 6.9
25.32 , -0.61 , 5.98 , 7.97
25.38 , -0.31 , 5.98 , 6.9
25.44 , -1.07 , 6.28 , 7.3500000000000005
25.5 , -1.07 , 6.9 , 6.9
25.560000000000002 , -1.23 , 6.28 , 7.2
25.62 , -0.61 , 6.44 , 7.51
25.68 , -1.23 , 6.44 , 7.2
25.740000000000002 , -0.61 , 6.59 , 7.2
25.8 , -1.23 , 6.44 , 6.9
25.86 , -0.92 , 6.44 , 7.2
25.92 , -0.77 , 6.59 , 8.120000000000001
25.98 , -1.07 , 6.28 , 7.05
26.04 , -0.77 , 6.28 , 7.66
26.1 , -0.77 , 6.74 , 6.13
26.16 , -0.31 , 6.44 , 7.51
26.224 , -0.77 , 6.59 , 7.2
26.281 , -0.46 , 7.2 , 7.66
26.34 , -0.92 , 6.28 , 6.59
26.400000000000002 , -0.61 , 5.98 , 6.9
26.46 , -0.46 , 6.59 , 7.66
26.52 , -0.92 , 6.44 , 7.51
26.581 , -0.61 , 6.74 , 7.3500000000000005
26.641000000000002 , -0.46 , 6.13 , 7.51
26.7 , -1.07 , 6.74 , 7.3500000000000005
26.761 , 0.15 , 5.5200000000000005 , 12.41
26.82 , -1.23 , 6.44 , 5.21
26.88 , -1.07 , 8.58 , 5.67
26.94 , -1.69 , 8.27 , 4.14
27.0 , -2.15 , 8.120000000000001 , 4.44
27.060000000000002 , -1.84 , 8.73 , 4.75
27.12 , -1.84 , 8.43 , 4.29
27.18 , -1.99 , 8.120000000000001 , 7.05
27.240000000000002 , -1.53 , 7.97 , 5.21
27.3 , -1.3800000000000001 , 7.8100000000000005 , 6.28
27.36 , -1.07 , 7.3500000000000005 , 5.98
27.421 , -1.07 , 7.97 , 7.2
27.48 , -1.3800000000000001 , 7.3500000000000005 , 7.8100000000000005
27.54 , -0.31 , 7.97 , 7.2
27.6 , -0.15 , 6.28 , 8.89
27.662 , -0.15 , 5.98 , 7.05
27.72 , -0.61 , 5.67 , 7.51
27.78 , -0.77 , 6.28 , 6.74
27.84 , -1.23 , 6.44 , 6.9
27.900000000000002 , -1.07 , 6.28 , 6.9
27.96 , -1.23 , 7.51 , 5.98
28.02 , -0.92 , 6.59 , 6.9
28.080000000000002 , -0.61 , 7.66 , 7.3500000000000005
28.14 , -1.23 , 6.9 , 6.59
28.2 , -1.07 , 7.2 , 7.66
28.26 , -1.07 , 7.8100000000000005 , 5.98
28.321 , -0.46 , 7.97 , 6.28
28.381 , -1.23 , 6.59 , 6.59
28.441 , -1.07 , 7.51 , 6.44
28.5 , -0.92 , 7.3500000000000005 , 6.74
28.560000000000002 , -1.07 , 7.05 , 5.5200000000000005
28.62 , -1.23 , 7.3500000000000005 , 6.74
28.68 , -0.77 , 7.51 , 6.13
28.740000000000002 , -0.77 , 7.97 , 5.98
28.8 , -1.99 , 8.27 , 5.0600000000000005
28.86 , -0.77 , 7.66 , 7.3500000000000005
28.92 , -0.31 , 7.05 , 6.59
28.98 , -0.15 , 6.74 , 7.3500000000000005
29.04 , -0.92 , 7.2 , 6.74
29.1 , -0.77 , 6.9 , 6.28
29.161 , -0.92 , 7.2 , 6.74
29.221 , -1.3800000000000001 , 7.3500000000000005 , 6.44
29.28 , -0.92 , 6.9 , 7.05
29.34 , -1.07 , 7.2 , 7.2
29.400000000000002 , -0.31 , 6.9 , 7.3500000000000005
29.46 , -0.46 , 6.28 , 7.05
29.52 , -0.31 , 6.59 , 6.9
29.581 , -0.31 , 6.74 , 6.74
29.64 , -0.31 , 6.59 , 7.05
29.7 , -0.31 , 6.9 , 7.05
29.76 , -0.31 , 6.74 , 6.9
29.82 , -0.15 , 6.59 , 7.3500000000000005
29.88 , -0.15 , 6.74 , 7.3500000000000005
29.94 , -0.46 , 6.59 , 7.2
30.001 , -0.31 , 6.44 , 6.9
30.060000000000002 , -0.31 , 7.51 , 6.59
30.12 , -0.46 , 6.28 , 6.59
30.18 , -0.61 , 7.2 , 6.9
30.240000000000002 , -0.92 , 6.44 , 7.66
30.3 , -1.53 , 5.36 , 5.82
30.36 , -0.61 , 6.59 , 8.27
30.42 , -1.23 , 7.2 , 5.82
30.48 , -0.46 , 6.9 , 6.13
30.54 , -0.77 , 6.74 , 6.9
30.6 , -1.53 , 7.8100000000000005 , 5.0600000000000005
30.66 , -1.23 , 7.2 , 6.59
30.722 , -0.61 , 6.9 , 8.73
30.78 , 0.61 , 6.9 , 6.9
30.84 , -0.46 , 6.44 , 6.9
30.901 , -0.46 , 6.74 , 6.9
30.96 , -1.3800000000000001 , 6.28 , 6.74
31.02 , -0.92 , 6.28 , 7.3500000000000005
31.080000000000002 , -0.61 , 7.2 , 4.14
31.14 , -1.3800000000000001 , 6.74 , 7.05
31.2 , -0.31 , 7.05 , 6.9
31.26 , -0.77 , 7.51 , 6.44
31.32 , -0.77 , 7.66 , 7.66
31.38 , -0.46 , 8.58 , 7.05
31.44 , -0.46 , 8.120000000000001 , 4.14
31.5 , -0.92 , 6.44 , 7.66
31.560000000000002 , -0.92 , 7.51 , 6.13
31.621000000000002 , -0.31 , 7.2 , 7.51
31.68 , 0.15 , 7.2 , 6.44
31.740000000000002 , -1.07 , 7.66 , 6.13
31.8 , 0.46 , 6.9 , 6.28
31.86 , 0.92 , 6.59 , 7.2
31.92 , 0.77 , 6.13 , 7.66
31.981 , -0.15 , 6.9 , 6.74
32.04 , 0.31 , 6.9 , 7.05
32.1 , 0.15 , 6.13 , 7.2
32.160000000000004 , 0.46 , 7.51 , 6.74
32.22 , 0.46 , 6.44 , 7.3500000000000005
32.28 , -0.61 , 7.2 , 6.28
32.34 , -0.61 , 8.27 , 7.05
32.4 , 0.31 , 8.120000000000001 , 3.83
32.462 , -0.15 , 7.51 , 7.66
32.52 , 0.92 , 7.51 , 6.74
32.581 , 0.15 , 7.2 , 6.44
32.64 , 0.61 , 7.66 , 6.28
32.7 , 0.15 , 8.27 , 5.98
32.76 , 0.46 , 9.35 , 5.0600000000000005
32.82 , -1.07 , 8.43 , 4.44
32.88 , 0.31 , 8.58 , 6.74
32.941 , -0.15 , 8.27 , 3.83
33.0 , 0.77 , 8.27 , 6.13
33.06 , -0.31 , 7.97 , 1.99
33.12 , -0.15 , 8.120000000000001 , 5.21
33.18 , -1.3800000000000001 , 6.9 , 1.99
33.24 , -1.3800000000000001 , 7.97 , 6.9
33.3 , 0.15 , 8.27 , 6.9
33.36 , -0.31 , 8.27 , 5.21
33.42 , 0.31 , 8.89 , 5.67
33.480000000000004 , -0.61 , 7.8100000000000005 , 5.5200000000000005
33.54 , -0.31 , 8.43 , 5.5200000000000005
33.6 , -0.46 , 8.27 , 5.67
33.660000000000004 , -0.31 , 7.51 , 7.66
33.72 , -0.92 , 8.43 , 6.13
33.78 , -0.77 , 8.73 , 5.67
33.84 , -2.6 , 7.2 , 5.67
33.9 , -0.92 , 8.89 , 5.82
33.96 , -2.91 , 7.3500000000000005 , 5.21
34.02 , -1.99 , 8.27 , 4.75
34.08 , -2.7600000000000002 , 7.66 , 5.82
34.142 , -2.6 , 8.120000000000001 , 5.21
34.2 , -2.45 , 7.97 , 5.5200000000000005
34.26 , -2.6 , 7.8100000000000005 , 5.67
34.32 , -2.6 , 7.97 , 5.0600000000000005
34.38 , -2.7600000000000002 , 7.66 , 6.13
34.44 , -3.22 , 8.120000000000001 , 1.99
34.5 , -3.68 , 7.8100000000000005 , 5.36
34.56 , -3.06 , 8.27 , 4.6000000000000005
